id_player,player_name,nationality,field_position,id_team,assists,corners_taken,offsides,dribbles,total_attempts,attempts_on_target,attempts_off_target,blocked,balls_recovered,tackles,tackles_won,tackles_lost,clearance_attempted,fouls_committed,fouls_suffered,yellow_cards,red_cards,passing_accuracy(%),passes_attempted,passes_completed,crossing_accuracy(%),crosses_attempted,crosses_completed,free_kick_taken,matches_appearance,saves,goals_conceded,saves_on_penalty,clean_sheets,punches_made,goals,inside_area,outside_area,right_foot,left_foot,head,other,penalties_scored,distance_covered(km/h),top_speed,minutes_played,matches_appareance,Position,Age,Market Value,Club Name
250112969,artem bondarenko,Ukraine,Midfielder,52707,0.0,1.0,1.0,4.0,4.0,0.0,2.0,2.0,11.0,3.0,1.0,2.0,1.0,4.0,6.0,0,0,91.0,149.0,136.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07,32.37,282.0,4.0,Attacking Midfield,24.0,€10.00m,Shakhtar Donetsk
250113993,matej rynes,Czechia,Defender,50033,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,16.0,5.0,2.0,3.0,9.0,3.0,1.0,1,0,69.75,87.0,58.0,50.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.39,33.37,282.0,4.0,Left Midfield,23.0,€4.00m,AC Sparta Prague
250121965,eder militao,Brazil,Defender,50051,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,10.0,3.0,1.0,2.0,7.0,3.0,2.0,2,0,91.75,183.0,168.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84,34.24,282.0,4.0,Centre-Back,27.0,€70.00m,Real Madrid
250080553,serhou guirassy,Rep of Guinea,Forward,52758,2.0,0.0,1.0,2.0,10.0,7.0,2.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,6.0,0,0,85.0,74.0,64.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,32.13,32.12,281.0,4.0,Centre-Forward,28.0,€40.00m,Borussia Dortmund
250169705,reo hatate,Japan,Defender,50050,1.0,0.0,0.0,6.0,9.0,2.0,6.0,1.0,9.0,8.0,2.0,6.0,4.0,3.0,4.0,1,0,80.75,141.0,115.0,25.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.56,30.55,280.0,4.0,Central Midfield,27.0,€11.00m,Celtic FC
250172668,julian alvarez,Argentina,Forward,50124,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,3.0,0,0,84.0,82.0,68.0,33.34,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.09,34.29,280.0,4.0,Centre-Forward,25.0,€90.00m,Atlético de Madrid
250032786,david lopez,Spain,Defender,2602798,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,17.0,4.0,2.0,2.0,5.0,3.0,3.0,1,0,67.5,175.0,158.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.72,30.57,278.0,4.0,Centre-Back,35.0,€15.00m,Girona FC
250023009,leandro trossard,Belgium,Midfielder,52280,1.0,3.0,0.0,5.0,7.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,0,0,75.25,109.0,84.0,60.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.47,32.84,276.0,4.0,Left Winger,30.0,€38.00m,Arsenal FC
250027780,massadio haidara,Mali,Defender,2601306,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,15.0,4.0,3.0,1.0,11.0,2.0,8.0,1,0,86.75,127.0,106.0,28.58,7.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.62,32.3,276.0,4.0,Left-Back,32.0,€3.00m,Stade Brestois 29
250200308,auston trusty,USA,Defender,50050,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,2.0,1.0,1.0,19.0,2.0,2.0,0,0,97.5,200.0,194.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21,33.21,276.0,4.0,Centre-Back,26.0,€10.00m,Celtic FC
250127284,josko gvardiol,Croatia,Defender,52919,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,12.0,3.0,1.0,2.0,1.0,6.0,0.0,0,0,96.25,270.0,260.0,100.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42,33.15,275.0,4.0,Left-Back,23.0,€80.00m,Manchester City
250164991,joao neves,Portugal,Midfielder,52747,0.0,0.0,1.0,5.0,6.0,2.0,4.0,0.0,13.0,6.0,1.0,5.0,4.0,2.0,6.0,0,0,93.25,239.0,222.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.11,31.7,274.0,4.0,Defensive Midfield,20.0,€60.00m,Paris Saint-Germain
250196588,hugo magnetti,France,Midfielder,2601306,1.0,1.0,0.0,1.0,6.0,3.0,1.0,2.0,19.0,6.0,1.0,5.0,5.0,5.0,4.0,0,0,82.5,119.0,106.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.09,29.48,272.0,4.0,Central Midfield,26.0,€7.00m,Stade Brestois 29
250198240,lamine camara,Senegal,Midfielder,50023,0.0,5.0,0.0,0.0,4.0,0.0,3.0,1.0,18.0,7.0,3.0,4.0,6.0,8.0,11.0,2,0,82.75,149.0,125.0,44.45,9.0,4.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83,33.54,272.0,4.0,Central Midfield,21.0,€20.00m,AS Monaco
250104075,lutsharel geertruida,Netherlands,Defender,2603790,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,2.0,6.0,4.0,2.0,1,0,83.5,113.0,94.0,50.0,6.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.23,31.78,272.0,4.0,Right-Back,24.0,€35.00m,RB Leipzig
250064274,breel embolo,Switzerland,Forward,50023,2.0,0.0,5.0,8.0,8.0,5.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,7.0,7.0,1,0,75.5,63.0,46.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.62,32.9,271.0,4.0,Centre-Forward,28.0,€22.00m,AS Monaco
250041626,sead kolasinac,Bosnia and Herzegovina,Defender,52816,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,2.0,1.0,3.0,4.0,0,0,84.75,191.0,171.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.71,32.9,271.0,4.0,Centre-Back,31.0,€20.00m,Atalanta BC
250081921,benjamin pavard,France,Defender,50138,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,3.0,2.0,1.0,9.0,0.0,1.0,0,0,88.75,172.0,157.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.87,31.81,271.0,4.0,Centre-Back,28.0,€50.00m,Inter Milan
250019573,gernot trauner,Austria,Defender,52749,0.0,0.0,2.0,1.0,4.0,0.0,3.0,1.0,26.0,6.0,2.0,4.0,6.0,4.0,1.0,1,0,88.25,235.0,212.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.19,31.59,271.0,4.0,Centre-Back,32.0,€5.00m,Feyenoord Rotterdam
103335,axel witsel,Belgium,Midfielder,50124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,7.0,1.0,6.0,6.0,3.0,1.0,1,0,90.75,158.0,145.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.08,30.32,271.0,4.0,Centre-Back,36.0,€40.00m,Atlético de Madrid
250116951,yann bisseck,Germany,Defender,50138,0.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,11.0,1.0,0.0,1.0,15.0,2.0,4.0,0,0,87.5,143.0,125.0,0.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,32.56,271.0,4.0,Centre-Back,24.0,€30.00m,Inter Milan
250145803,matheus nunes,Portugal,Midfielder,52919,2.0,2.0,2.0,10.0,4.0,2.0,1.0,1.0,13.0,3.0,1.0,2.0,0.0,3.0,2.0,1,0,92.34,178.0,164.0,28.58,14.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,32.3,35.4,270.0,3.0,Central Midfield,26.0,€55.00m,Manchester City
250132323,wilfried singo,Ivory Coast,Defender,50023,1.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,31.0,5.0,1.0,4.0,11.0,5.0,3.0,0,0,84.34,168.0,144.0,14.29,7.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.77,35.21,270.0,3.0,Centre-Back,24.0,€25.00m,AS Monaco
250043066,kevin wimmer,Austria,Defender,52797,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,11.0,5.0,1.0,4.0,17.0,3.0,4.0,1,0,70.67,104.0,77.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.48,31.08,270.0,3.0,Centre-Back,32.0,€12.00m,Slovan Bratislava
250063505,jose maria gimenez,Uruguay,Defender,50124,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,25.0,6.0,3.0,3.0,18.0,1.0,3.0,3,0,93.0,216.0,201.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.28,32.63,270.0,3.0,Centre-Back,30.0,€70.00m,Atlético de Madrid
250081553,teun koopmeiners,Netherlands,Midfielder,50139,0.0,8.0,2.0,1.0,6.0,0.0,6.0,0.0,9.0,5.0,2.0,3.0,2.0,6.0,1.0,0,0,79.67,103.0,82.0,33.34,15.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07,31.64,270.0,3.0,Attacking Midfield,26.0,€55.00m,Juventus FC
250083732,declan rice,England,Midfielder,52280,0.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,12.0,2.0,1.0,1.0,4.0,0.0,0.0,0,0,91.67,150.0,138.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.13,32.35,270.0,3.0,Central Midfield,26.0,€120.00m,Arsenal FC
250148830,raul torrente,Spain,Defender,50164,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,5.0,3.0,2.0,26.0,4.0,3.0,0,0,85.67,118.0,101.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.26,32.09,270.0,3.0,Centre-Back,23.0,€4.00m,GNK Dinamo Zagreb
250174149,isak hien,Sweden,Defender,52816,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,25.0,1.0,1.0,0.0,9.0,3.0,3.0,1,0,92.67,179.0,166.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43,33.5,270.0,3.0,Centre-Back,26.0,€30.00m,Atalanta BC
250117410,tomas araujo,Portugal,Defender,50147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,7.0,4.0,3.0,15.0,2.0,1.0,0,0,89.67,186.0,171.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.89,35.05,270.0,3.0,Centre-Back,22.0,€28.00m,SL Benfica
250196586,brendan chardonnet,France,Defender,2601306,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,8.0,8.0,0.0,26.0,0.0,4.0,0,0,86.0,149.0,129.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84,31.19,270.0,3.0,Centre-Back,30.0,€8.00m,Stade Brestois 29
250124068,castello lukeba,France,Defender,2603790,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,5.0,1.0,4.0,13.0,3.0,4.0,2,0,91.0,213.0,195.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.54,35.09,270.0,3.0,Centre-Back,22.0,€50.00m,RB Leipzig
250160568,angelo preciado,Ecuador,Defender,50033,0.0,0.0,0.0,12.0,4.0,1.0,3.0,0.0,22.0,10.0,4.0,6.0,12.0,2.0,2.0,1,0,54.0,65.0,36.0,50.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.92,33.25,270.0,3.0,Right Midfield,27.0,€5.00m,AC Sparta Prague
250081721,inaki pena,Spain,Goalkeeper,50080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,86.67,82.0,69.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16,25.87,270.0,3.0,Goalkeeper,25.0,€10.00m,FC Barcelona
250069832,gregor kobel,Switzerland,Goalkeeper,52758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,88.34,112.0,100.0,0.0,0.0,0.0,3.0,3.0,12.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,22.23,270.0,3.0,Goalkeeper,27.0,€40.00m,Borussia Dortmund
1907188,lukas hradecky,Finland,Goalkeeper,50109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,0,82.0,105.0,88.0,0.0,0.0,0.0,9.0,3.0,13.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87,24.57,270.0,3.0,Goalkeeper,35.0,€2.00m,Bayer 04 Leverkusen
1907188,lukas hradecky,Finland,Goalkeeper,50109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,0,82.0,105.0,88.0,0.0,0.0,0.0,9.0,3.0,13.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87,24.57,270.0,3.0,Goalkeeper,35.0,€2.00m,Bayer 04 Leverkusen
250101144,walter benitez,Argentina,Goalkeeper,50062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,84.67,115.0,94.0,0.0,0.0,0.0,7.0,3.0,12.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31,26.29,270.0,3.0,Goalkeeper,32.0,€12.00m,PSV Eindhoven
250066131,ivan nevistic,Croatia,Goalkeeper,50164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,72.67,93.0,68.0,0.0,0.0,0.0,13.0,3.0,14.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,23.1,270.0,3.0,Goalkeeper,26.0,€1.50m,GNK Dinamo Zagreb
250078922,gianluigi donnarumma,Italy,Goalkeeper,52747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,91.67,87.0,80.0,0.0,0.0,0.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27,25.15,270.0,3.0,Goalkeeper,25.0,€35.00m,Paris Saint-Germain
250102035,jonathan david,Canada,Forward,75797,0.0,0.0,0.0,2.0,8.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,3.0,2,0,71.75,67.0,53.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,36.02,32.46,269.0,4.0,Centre-Forward,25.0,€60.00m,LOSC Lille
250081223,takumi minamino,Japan,Midfielder,50023,1.0,0.0,2.0,2.0,8.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,0.0,3.0,3.0,0,0,68.25,85.0,57.0,100.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,32.85,31.09,269.0,4.0,Left Winger,30.0,€20.00m,AS Monaco
250115192,gabriel gudmundsson,Sweden,Defender,75797,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,15.0,5.0,2.0,3.0,12.0,4.0,1.0,0,0,74.0,81.0,63.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21,33.43,269.0,4.0,Left-Back,25.0,€7.00m,LOSC Lille
250119677,ramy bensebaini,Algeria,Defender,52758,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,12.0,12.0,2.0,10.0,9.0,3.0,2.0,1,0,85.75,160.0,140.0,0.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.69,33.16,268.0,4.0,Left-Back,29.0,€22.00m,Borussia Dortmund
250135416,alejandro balde,Spain,Defender,50080,1.0,0.0,0.0,9.0,2.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,2.0,1,0,91.67,94.0,88.0,20.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.41,32.91,268.0,3.0,Left-Back,21.0,€50.00m,FC Barcelona
250103243,dimitri lavalee,Belgium,Defender,50111,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,5.0,3.0,2.0,16.0,5.0,1.0,2,1,75.0,114.0,84.0,16.67,6.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.81,31.68,267.0,3.0,Left-Back,28.0,€4.00m,SK Sturm Graz
250112974,yukhym konoplya,Ukraine,Defender,52707,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,14.0,8.0,3.0,5.0,11.0,4.0,1.0,1,0,86.75,86.0,74.0,100.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,31.79,266.0,4.0,Right-Back,25.0,€7.00m,Shakhtar Donetsk
250079677,denis zakaria,Switzerland,Midfielder,50023,0.0,0.0,0.0,4.0,5.0,2.0,0.0,3.0,22.0,4.0,3.0,1.0,4.0,3.0,1.0,0,0,95.34,173.0,164.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.14,32.51,266.0,3.0,Defensive Midfield,28.0,€45.00m,AS Monaco
250078012,vangelis pavlidis,Greece,Forward,50147,0.0,0.0,2.0,5.0,8.0,4.0,1.0,3.0,4.0,5.0,2.0,3.0,1.0,5.0,5.0,0,0,84.5,69.0,58.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,32.91,265.0,4.0,Centre-Forward,26.0,€25.00m,SL Benfica
250135339,petar sucic,Croatia,Midfielder,50164,0.0,0.0,0.0,11.0,6.0,3.0,2.0,1.0,19.0,4.0,0.0,4.0,1.0,6.0,2.0,0,0,81.67,92.0,74.0,28.58,7.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,36.05,31.63,265.0,3.0,Defensive Midfield,21.0,€12.00m,GNK Dinamo Zagreb
250076631,kostas tsimikas,Greece,Defender,7889,1.0,9.0,1.0,3.0,5.0,0.0,5.0,0.0,12.0,6.0,2.0,4.0,5.0,3.0,1.0,1,0,91.75,166.0,153.0,25.0,16.0,4.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27,31.98,264.0,4.0,Left-Back,28.0,€22.00m,Liverpool FC
250138382,jamie leweling,Germany,Forward,50107,1.0,0.0,0.0,15.0,14.0,7.0,1.0,6.0,6.0,1.0,0.0,1.0,3.0,4.0,1.0,0,0,82.0,95.0,78.0,21.43,14.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77,33.85,264.0,3.0,Right Winger,23.0,€20.00m,VfB Stuttgart
250200313,jordan lotomba,Switzerland,Defender,52749,0.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,3.0,3.0,0,0,92.5,104.0,97.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72,32.51,263.0,4.0,Right-Back,26.0,€8.00m,Feyenoord Rotterdam
250171283,ardon jashari,Switzerland,Midfielder,50043,0.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,13.0,2.0,0.0,2.0,4.0,5.0,1.0,1,0,86.34,154.0,132.0,0.0,7.0,0.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.33,31.4,263.0,3.0,Defensive Midfield,22.0,€11.00m,Club Brugge KV
250129341,tochi chukwuani,Denmark,Midfielder,50111,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,17.0,4.0,0.0,4.0,11.0,4.0,0.0,1,0,91.0,143.0,130.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06,30.1,262.0,3.0,Central Midfield,21.0,€4.00m,SK Sturm Graz
250142271,max johnston,Scotland,Defender,50111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,13.0,2.0,0.0,1,0,73.75,68.0,51.0,16.67,12.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.22,31.69,261.0,4.0,Right-Back,21.0,€1.50m,SK Sturm Graz
250173126,ferran jutgla,Spain,Forward,50043,0.0,0.0,1.0,2.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,0,0,78.5,63.0,47.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,32.15,261.0,4.0,Centre-Forward,26.0,€14.00m,Club Brugge KV
250122213,mauro junior,Brazil,Defender,50062,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,11.0,5.0,2.0,3.0,8.0,4.0,2.0,2,0,90.75,160.0,151.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59,34.06,259.0,4.0,Left-Back,25.0,€7.00m,PSV Eindhoven
250064027,kyriakos savvidis,Greece,Midfielder,52797,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,18.0,5.0,3.0,2.0,2.0,2.0,8.0,0,0,91.75,118.0,109.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.48,30.49,259.0,4.0,Defensive Midfield,29.0,€1.00m,Slovan Bratislava
250066886,ousmane dembele,France,Forward,52747,1.0,10.0,0.0,27.0,16.0,3.0,7.0,6.0,9.0,3.0,0.0,3.0,0.0,5.0,8.0,0,0,76.67,141.0,108.0,6.25,16.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31,33.69,259.0,3.0,Right Winger,27.0,€120.00m,Paris Saint-Germain
1905153,angel di maria,Argentina,Forward,50147,0.0,4.0,2.0,12.0,7.0,3.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,0,0,82.5,95.0,74.0,41.67,12.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,30.49,31.78,258.0,4.0,Right Winger,37.0,€65.00m,SL Benfica
250086037,rodrigo de paul,Argentina,Midfielder,50124,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,7.0,3.0,4.0,1.0,1.0,4.0,1,0,73.25,181.0,137.0,50.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.18,31.13,258.0,4.0,Central Midfield,30.0,€40.00m,Atlético de Madrid
250096849,cody gakpo,Netherlands,Forward,7889,1.0,0.0,1.0,14.0,12.0,7.0,2.0,3.0,7.0,5.0,1.0,4.0,0.0,6.0,8.0,0,0,89.25,78.0,68.0,10.0,10.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.23,33.16,257.0,4.0,Left Winger,25.0,€60.00m,Liverpool FC
